Date,name,brand,ean,price,grammage,category,sale,image
2024-02-04,Zitronen 500g im Netz,,4014183152643.0,0.89,"500g (1 kg = 1,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-02-04,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.99,"2,50kg (1 kg = 0,80 €)",Obst & Gemüse,True,https://img.rewe-static.de/8690354/37684201_digital-image.png
2024-02-04,Karotten 1kg,REWE Beste Wahl,4018905555958.0,1.59,1kg,Obst & Gemüse,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-02-04,Eisbergsalat 1 Stück,,4003721021237.0,1.11,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-02-04,Tafeltrauben hell kernlos 500g,,8906163440009.0,2.59,"500g (1 kg = 5,18 €)",Obst & Gemüse,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-02-04,Broccoli 500g,,4049733023043.0,1.89,"500g (1 kg = 3,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/1007433/21403678_digital-image.png
2024-02-04,Rispentomaten ca. 100g,,20475369.0,0.23,"1 Stück ca. 100 g (1 kg = 2,29 €)",Obst & Gemüse,True,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-02-05,Mango vorgereift 1 Stück,,8717428076891.0,2.19,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-02-05,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.39,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-02-05,Zitronen 500g im Netz,,4014183152643.0,0.89,"500g (1 kg = 1,78 €)",International,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-02-05,Orangen 2kg im Netz,,4311527978816.0,3.29,"2kg (1 kg = 1,65 €)",International,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-02-05,Bio Aubergine 1 Stück,,28377443.0,1.49,1 Stück,International,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-02-05,Galiamelone 1 Stück,,4327475095246.0,2.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0020974/24570188_digital-image.png
2024-02-05,"ja! H-Milch 3,5% 1l",ja!,4337256287968.0,0.99,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-02-05,ja! Sonnenblumenmargarine 500g,ja!,4388840014873.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-02-05,ja! Basmati Reis 1kg,ja!,4337256086370.0,2.99,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
2024-02-05,Bio Aubergine 1 Stück,,28377443.0,1.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-02-05,Meggle Feine Butter 250g,Meggle,40349558.0,2.79,"250g (1 kg = 11,16 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-02-05,Bio Karotten 1kg,,4260161011536.0,2.49,1kg,Obst & Gemüse,False,https://img.rewe-static.de/8643777/33601286_digital-image.png
2024-02-05,Spitzkohl ca. 1kg,,20482367.0,3.49,"1 Stück ca. 1000 g (1 kg = 3,49 €)",Obst & Gemüse,False,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-02-05,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.79,"500g (1 kg = 5,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-02-05,Zwiebeln 2kg im Netz,,20370428.0,2.39,"2kg (1 kg = 1,20 €)",Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-02-05,Blumenkohl weiß 1 Stück,,20482336.0,2.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-02-05,Orangen 2kg im Netz,,4311527978816.0,3.29,"2kg (1 kg = 1,65 €)",Obst & Gemüse,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-02-05,Broccoli 500g,,4049733023043.0,1.79,"500g (1 kg = 3,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/1007433/21403678_digital-image.png
2024-02-05,Zitronen 500g im Netz,,4014183152643.0,0.89,"500g (1 kg = 1,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-02-05,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,2.79,"2,50kg (1 kg = 1,12 €)",Obst & Gemüse,False,https://img.rewe-static.de/8690354/37684201_digital-image.png
2024-02-05,Eisbergsalat 1 Stück,,4003721021237.0,1.19,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-02-05,Karotten 1kg,REWE Beste Wahl,4018905555958.0,1.59,1kg,Obst & Gemüse,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-02-05,Tafeltrauben hell kernlos 500g,,8906163440009.0,2.59,"500g (1 kg = 5,18 €)",Obst & Gemüse,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-02-05,Rispentomaten ca. 100g,,20475369.0,0.27,"1 Stück ca. 100 g (1 kg = 2,69 €)",Obst & Gemüse,False,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-02-06,Zitronen 500g im Netz,,4014183152643.0,0.89,"500g (1 kg = 1,78 €)",International,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-02-06,Mango vorgereift 1 Stück,,8717428076891.0,2.19,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-02-06,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.39,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-02-06,Bio Aubergine 1 Stück,,28377443.0,1.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-02-06,Orangen 2kg im Netz,,4311527978816.0,3.29,"2kg (1 kg = 1,65 €)",International,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-02-06,ja! Sonnenblumenöl 1l,ja!,4388844243453.0,1.49,1l,"Öle, Soßen & Gewürze",False,https://img.rewe-static.de/6928242/24677567_digital-image.png
2024-02-06,"ja! H-Milch 3,5% 1l",ja!,4337256287968.0,0.99,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-02-06,ja! Sonnenblumenmargarine 500g,ja!,4388840014873.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-02-06,ja! Basmati Reis 1kg,ja!,4337256086370.0,2.99,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
2024-02-06,Bio Karotten 1kg,,4260161011536.0,2.49,1kg,Obst & Gemüse,False,https://img.rewe-static.de/8643777/33601286_digital-image.png
2024-02-06,Bio Aubergine 1 Stück,,28377443.0,1.49,1 Stück,International,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-02-06,Galiamelone 1 Stück,,4327475095246.0,2.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0020974/24570188_digital-image.png
2024-02-06,Meggle Feine Butter 250g,Meggle,40349558.0,2.79,"250g (1 kg = 11,16 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-02-06,Zwiebeln 2kg im Netz,,20370428.0,2.39,"2kg (1 kg = 1,20 €)",Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-02-06,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.79,"500g (1 kg = 5,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-02-06,Tafeltrauben hell kernlos 500g,,8906163440009.0,2.59,"500g (1 kg = 5,18 €)",Obst & Gemüse,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-02-06,Karotten 1kg,REWE Beste Wahl,4018905555958.0,1.59,1kg,Obst & Gemüse,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-02-06,Eisbergsalat 1 Stück,,4003721021237.0,1.19,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-02-06,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,2.79,"2,50kg (1 kg = 1,12 €)",Obst & Gemüse,False,https://img.rewe-static.de/8690354/37684201_digital-image.png
2024-02-06,Rispentomaten ca. 100g,,20475369.0,0.27,"1 Stück ca. 100 g (1 kg = 2,69 €)",Obst & Gemüse,False,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-02-06,Broccoli 500g,,4049733023043.0,1.79,"500g (1 kg = 3,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/1007433/21403678_digital-image.png
2024-02-06,Orangen 2kg im Netz,,4311527978816.0,3.29,"2kg (1 kg = 1,65 €)",Obst & Gemüse,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-02-06,Spitzkohl ca. 1kg,,20482367.0,3.49,"1 Stück ca. 1000 g (1 kg = 3,49 €)",Obst & Gemüse,False,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-02-06,Blumenkohl weiß 1 Stück,,20482336.0,2.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-02-06,Zitronen 500g im Netz,,4014183152643.0,0.89,"500g (1 kg = 1,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-02-07,ja! Sonnenblumenöl 1l,ja!,4388844243453.0,1.49,1l,"Öle, Soßen & Gewürze",False,https://img.rewe-static.de/6928242/24677567_digital-image.png
2024-02-07,Orangen 2kg im Netz,,4311527978816.0,3.29,"2kg (1 kg = 1,65 €)",Obst & Gemüse,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-02-07,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.39,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-02-07,Mango vorgereift 1 Stück,,8717428076891.0,2.19,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-02-07,Bio Aubergine 1 Stück,,28377443.0,1.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-02-07,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.79,"500g (1 kg = 5,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-02-07,Zwiebeln 2kg im Netz,,20370428.0,2.39,"2kg (1 kg = 1,20 €)",Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-02-07,Blumenkohl weiß 1 Stück,,20482336.0,2.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-02-07,Spitzkohl ca. 1kg,,20482367.0,3.49,"1 Stück ca. 1000 g (1 kg = 3,49 €)",Obst & Gemüse,False,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-02-07,Karotten 1kg,REWE Beste Wahl,4018905555958.0,1.59,1kg,Obst & Gemüse,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-02-07,Broccoli 500g,,4049733023043.0,1.79,"500g (1 kg = 3,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/1007433/21403678_digital-image.png
2024-02-07,Galiamelone 1 Stück,,4327475095246.0,2.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0020974/24570188_digital-image.png
2024-02-07,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,2.79,"2,50kg (1 kg = 1,12 €)",Obst & Gemüse,False,https://img.rewe-static.de/8690354/37684201_digital-image.png
2024-02-07,Eisbergsalat 1 Stück,,4003721021237.0,1.19,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-02-07,Rispentomaten ca. 100g,,20475369.0,0.27,"1 Stück ca. 100 g (1 kg = 2,69 €)",Obst & Gemüse,False,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-02-07,Tafeltrauben hell kernlos 500g,,8906163440009.0,2.59,"500g (1 kg = 5,18 €)",Obst & Gemüse,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-02-07,ja! Basmati Reis 1kg,ja!,4337256086370.0,2.99,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
2024-02-07,ja! Sonnenblumenmargarine 500g,ja!,4388840014873.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-02-07,"ja! H-Milch 3,5% 1l",ja!,4337256287968.0,0.99,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-02-07,Meggle Feine Butter 250g,Meggle,40349558.0,2.79,"250g (1 kg = 11,16 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-02-07,Bio Aubergine 1 Stück,,28377443.0,1.49,1 Stück,International,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-02-07,Orangen 2kg im Netz,,4311527978816.0,3.29,"2kg (1 kg = 1,65 €)",International,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-02-07,Zitronen 500g im Netz,,4014183152643.0,0.89,"500g (1 kg = 1,78 €)",International,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-02-07,Zitronen 500g im Netz,,4014183152643.0,0.89,"500g (1 kg = 1,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-02-08,Karotten 1kg,REWE Beste Wahl,4018905555958.0,1.59,1kg,Obst & Gemüse,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-02-08,Spitzkohl ca. 1kg,,20482367.0,3.49,"1 Stück ca. 1000 g (1 kg = 3,49 €)",Obst & Gemüse,False,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-02-08,Blumenkohl weiß 1 Stück,,20482336.0,2.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-02-08,Zwiebeln 2kg im Netz,,20370428.0,2.39,"2kg (1 kg = 1,20 €)",Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-02-08,ja! Sonnenblumenöl 1l,ja!,4337256539876.0,1.49,1l,"Öle, Soßen & Gewürze",False,https://img.rewe-static.de/6928242/24677567_digital-image.png
2024-02-08,Galiamelone 1 Stück,,4327475095246.0,2.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0020974/24570188_digital-image.png
2024-02-08,Bio Aubergine 1 Stück,,28377443.0,1.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-02-08,Mango vorgereift 1 Stück,,8717428076891.0,2.19,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-02-08,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.39,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-02-08,Orangen 2kg im Netz,,4311527978816.0,3.29,"2kg (1 kg = 1,65 €)",Obst & Gemüse,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-02-08,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.79,"500g (1 kg = 5,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-02-08,Zitronen 500g im Netz,,4014183152643.0,0.89,"500g (1 kg = 1,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-02-08,Tafeltrauben hell kernlos 500g,,8906163440009.0,2.59,"500g (1 kg = 5,18 €)",Obst & Gemüse,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-02-08,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,2.79,"2,50kg (1 kg = 1,12 €)",Obst & Gemüse,False,https://img.rewe-static.de/8690354/37684201_digital-image.png
2024-02-08,Eisbergsalat 1 Stück,,4003721021237.0,1.19,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-02-08,Rispentomaten ca. 100g,,20475369.0,0.27,"1 Stück ca. 100 g (1 kg = 2,69 €)",Obst & Gemüse,False,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-02-08,ja! Basmati Reis 1kg,ja!,4337256086370.0,2.99,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
2024-02-08,ja! Sonnenblumenmargarine 500g,ja!,4388840014873.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-02-08,"ja! H-Milch 3,5% 1l",ja!,4337256287968.0,0.99,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-02-08,Meggle Feine Butter 250g,Meggle,40349558.0,2.79,"250g (1 kg = 11,16 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-02-08,Bio Aubergine 1 Stück,,28377443.0,1.49,1 Stück,International,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-02-08,Orangen 2kg im Netz,,4311527978816.0,3.29,"2kg (1 kg = 1,65 €)",International,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-02-08,Zitronen 500g im Netz,,4014183152643.0,0.89,"500g (1 kg = 1,78 €)",International,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-02-08,Broccoli 500g,,4049733023043.0,1.79,"500g (1 kg = 3,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/1007433/21403678_digital-image.png
2024-02-09,Blumenkohl weiß 1 Stück,,20482336.0,2.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-02-09,Karotten 1kg,REWE Beste Wahl,4018905555958.0,1.59,1kg,Obst & Gemüse,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-02-09,Spitzkohl ca. 1kg,,20482367.0,3.49,"1 Stück ca. 1000 g (1 kg = 3,49 €)",Obst & Gemüse,False,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-02-09,Zwiebeln 2kg im Netz,,20370428.0,2.39,"2kg (1 kg = 1,20 €)",Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-02-09,Orangen 2kg im Netz,,4311527978816.0,3.29,"2kg (1 kg = 1,65 €)",Obst & Gemüse,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-02-09,Bio Aubergine 1 Stück,,28377443.0,1.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-02-09,Mango vorgereift 1 Stück,,8717428076891.0,2.19,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-02-09,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.39,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-02-09,ja! Sonnenblumenöl 1l,ja!,4388844243453.0,1.49,1l,"Öle, Soßen & Gewürze",False,https://img.rewe-static.de/6928242/24677567_digital-image.png
2024-02-09,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.79,"500g (1 kg = 5,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-02-09,Zitronen 500g im Netz,,4014183152643.0,0.89,"500g (1 kg = 1,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-02-09,Zitronen 500g im Netz,,4014183152643.0,0.89,"500g (1 kg = 1,78 €)",International,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-02-09,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,2.79,"2,50kg (1 kg = 1,12 €)",Obst & Gemüse,False,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-02-09,Orangen 2kg im Netz,,4311527978816.0,3.29,"2kg (1 kg = 1,65 €)",International,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-02-09,Bio Aubergine 1 Stück,,28377443.0,1.49,1 Stück,International,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-02-09,Meggle Feine Butter 250g,Meggle,40349558.0,2.79,"250g (1 kg = 11,16 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-02-09,"ja! H-Milch 3,5% 1l",ja!,4337256287968.0,0.99,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-02-09,Broccoli 500g,,4049733023043.0,1.79,"500g (1 kg = 3,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/1007433/21403678_digital-image.png
2024-02-09,ja! Basmati Reis 1kg,ja!,4337256086370.0,2.99,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
2024-02-09,Tafeltrauben hell kernlos 500g,,8906163440009.0,2.59,"500g (1 kg = 5,18 €)",Obst & Gemüse,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-02-09,Rispentomaten ca. 100g,,20475369.0,0.27,"1 Stück ca. 100 g (1 kg = 2,69 €)",Obst & Gemüse,False,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-02-09,Eisbergsalat 1 Stück,,4003721021237.0,1.19,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-02-09,ja! Sonnenblumenmargarine 500g,ja!,4388840014873.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-02-11,Bio Aubergine 1 Stück,,28377443.0,1.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-02-11,ja! Sonnenblumenöl 1l,ja!,4388844243453.0,1.49,1l,"Öle, Soßen & Gewürze",False,https://img.rewe-static.de/6928242/24677567_digital-image.png
2024-02-11,ja! Basmati Reis 1kg,ja!,4337256086370.0,2.99,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
2024-02-11,ja! Sonnenblumenmargarine 500g,ja!,4388840014873.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-02-11,"ja! H-Milch 3,5% 1l",ja!,4337256287968.0,0.99,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-02-11,Meggle Feine Butter 250g,Meggle,40349558.0,2.79,"250g (1 kg = 11,16 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-02-11,Bio Aubergine 1 Stück,,28377443.0,1.49,1 Stück,International,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-02-11,Zitronen 500g im Netz,,4014183152643.0,0.89,"500g (1 kg = 1,78 €)",International,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-02-11,Orangen 2kg im Netz,,4311527978816.0,3.29,"2kg (1 kg = 1,65 €)",International,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-02-11,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.39,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-02-11,Galiamelone 1 Stück,,4327475095246.0,2.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0020974/24570188_digital-image.png
2024-02-11,Zwiebeln 2kg im Netz,,20370428.0,2.39,"2kg (1 kg = 1,20 €)",Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-02-11,Eisbergsalat 1 Stück,,4003721021237.0,1.19,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-02-11,Spitzkohl ca. 1kg,,20482367.0,3.49,"1 Stück ca. 1000 g (1 kg = 3,49 €)",Obst & Gemüse,False,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-02-11,Karotten 1kg,REWE Beste Wahl,4018905555958.0,1.59,1kg,Obst & Gemüse,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-02-11,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,2.79,"2,50kg (1 kg = 1,12 €)",Obst & Gemüse,False,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-02-11,Tafeltrauben hell kernlos 500g,,8906163440009.0,2.59,"500g (1 kg = 5,18 €)",Obst & Gemüse,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-02-11,Broccoli 500g,,4049733023043.0,1.79,"500g (1 kg = 3,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/1007433/21403678_digital-image.png
2024-02-11,Rispentomaten ca. 100g,,20475369.0,0.27,"1 Stück ca. 100 g (1 kg = 2,69 €)",Obst & Gemüse,False,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-02-11,Orangen 2kg im Netz,,4311527978816.0,3.29,"2kg (1 kg = 1,65 €)",Obst & Gemüse,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-02-11,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.79,"500g (1 kg = 5,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-02-11,Zitronen 500g im Netz,,4014183152643.0,0.89,"500g (1 kg = 1,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-02-11,Mango vorgereift 1 Stück,,8717428076891.0,2.19,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-02-11,Blumenkohl weiß 1 Stück,,20482336.0,2.99,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-02-12,Zitronen 500g im Netz,,4014183152643.0,0.89,"500g (1 kg = 1,78 €)",International,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-02-12,Bio Karotten 1kg,,4260161011536.0,2.49,1kg,Obst & Gemüse,False,https://img.rewe-static.de/8643777/33601286_digital-image.png
2024-02-12,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.39,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-02-12,Orangen 2kg im Netz,,4311527978816.0,3.29,"2kg (1 kg = 1,65 €)",International,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-02-12,Bio Aubergine 1 Stück,,28377443.0,1.49,1 Stück,International,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-02-12,Bio Aubergine 1 Stück,,28377443.0,1.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-02-12,"ja! H-Milch 3,5% 1l",ja!,4337256287968.0,0.99,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-02-12,ja! Sonnenblumenmargarine 500g,ja!,4388840014873.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-02-12,ja! Basmati Reis 1kg,ja!,4337256086370.0,2.99,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
